doi,openalex_id,workflow_name,workflow_run_id,workflow_run_url,run_number,zenodo_record_id,zenodo_record_url,zenodo_version_doi,zenodo_concept_doi,zenodo_archive_filename,status,notes
10.3390/biology11010130,W4205942496,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W4205942496.tei.xml
10.1186/s40104-023-00951-z,W4391075671,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4391075671.tei.xml
10.1016/j.aquaculture.2023.740049,W4386579708,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4386579708.tei.xml
10.1093/icesjms/fsab004,W3130581573,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3130581573.tei.xml
10.2298/bah1602229d,W2460481809,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2460481809.tei.xml
10.21203/rs.3.rs-4180820/v1,W4394621665,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4394621665.tei.xml
10.1111/1755-0998.14004,W4401375567,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4401375567.tei.xml
10.14715/cmb/2022.69.1.20,W4377220838,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4377220838.tei.xml
10.3389/fmars.2023.1094247,W4376613441,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4376613441.tei.xml
10.3354/aei00402,W3157649816,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3157649816.tei.xml
10.3354/meps08050,W2126822121,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2126822121.tei.xml
10.3945/jn.111.141820,W2124424691,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2124424691.tei.xml
10.2478/jvetres-2018-0001,W2185934530,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2185934530.tei.xml
10.35229/jaes.854972,W3132940152,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3132940152.tei.xml
10.1016/j.aquaculture.2012.04.005,W2020385587,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2020385587.tei.xml
10.18006/2018.6(3).617.622,W2809112398,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2809112398.tei.xml
10.3390/v11050465,W2945877197,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2945877197.tei.xml
10.1186/s42523-023-00228-w,W4320037528,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4320037528.tei.xml
10.3389/fgene.2020.575237,W3093703237,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3093703237.tei.xml
10.61885/joa.v28.2020.258,W4388984754,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4388984754.tei.xml
10.3390/microorganisms9061258,W3167850625,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3167850625.tei.xml
10.1038/s41598-021-85988-8,W3108956953,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3108956953.tei.xml
10.1371/journal.pone.0171471,W2589730151,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2589730151.tei.xml
10.1051/limn:2008020,W2002501506,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2002501506.tei.xml
10.1016/j.scitotenv.2022.161288,W4313424452,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4313424452.tei.xml
10.46989/001c.20800,W2587851869,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2587851869.tei.xml
10.21203/rs.3.rs-620617/v2,W4236439976,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4236439976.tei.xml
10.1016/j.compag.2020.105411,W3018943850,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3018943850.tei.xml
10.1038/s41598-022-08872-z,W4220738804,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4220738804.tei.xml
10.4194/trjfas.2010.0203,W2101568139,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2101568139.tei.xml
10.1016/j.accfor.2004.12.001,W1973905312,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W1973905312.tei.xml
10.5772/intechopen.99467,W3199906663,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3199906663.tei.xml
10.1093/icesjms/fsac060,W4221090105,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4221090105.tei.xml
10.1093/icesjms/fsy202,W2909906309,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2909906309.tei.xml
10.1186/s13567-016-0341-1,W2410940348,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2410940348.tei.xml
10.33448/rsd-v9i11.9556,W3154213834,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3154213834.tei.xml
10.1016/j.fsi.2022.07.039,W4288886138,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4288886138.tei.xml
10.1016/j.fsi.2022.03.040,W4220750400,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4220750400.tei.xml
10.51754/cusbed.1502839,W4401897268,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4401897268.tei.xml
10.24925/turjaf.v11i2.303-306.5701,W4323365092,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4323365092.tei.xml
10.2478/aoas-2023-0032,W4376274387,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4376274387.tei.xml
10.3389/fmicb.2019.00748,W2936662929,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2936662929.tei.xml
10.3390/biology9100319,W3090441908,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3090441908.tei.xml
10.3389/fanim.2021.695054,W3184283071,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3184283071.tei.xml
10.3390/ani13223525,W4388694424,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4388694424.tei.xml
10.1007/s40071-019-00241-3,W2972638968,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2972638968.tei.xml
10.3354/dao063175,W1973115897,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W1973115897.tei.xml
10.3354/aei00150,W2340380484,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2340380484.tei.xml
10.3389/fmars.2017.00061,W2591812014,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2591812014.tei.xml
10.1111/jfd.12814,W2807562051,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2807562051.tei.xml
10.1016/j.aquaculture.2021.736776,W3152822885,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3152822885.tei.xml
10.1038/hdy.2011.34,W2059826994,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2059826994.tei.xml
10.1016/j.dib.2021.107767,W4200265999,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4200265999.tei.xml
10.1016/j.aqrep.2022.101312,W4293734847,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4293734847.tei.xml
10.1088/1755-1315/315/7/072007,W2969691904,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2969691904.tei.xml
10.1088/1755-1315/315/7/072010,W2969440155,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2969440155.tei.xml
10.3390/v13030488,W3138926982,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3138926982.tei.xml
10.1016/j.chemosphere.2020.127636,W3043484304,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3043484304.tei.xml
10.14288/1.0088398,W2288888822,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2288888822.tei.xml
10.1017/s1751731107000596,W2139150326,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2139150326.tei.xml
10.1186/1743-422x-7-19,W2112716463,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2112716463.tei.xml
10.1016/j.ecolind.2020.107049,W3097366632,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3097366632.tei.xml
10.3897/aca.4.e65038,W3134348998,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3134348998.tei.xml
10.1016/j.aquaculture.2021.736369,W3119487812,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3119487812.tei.xml
10.12938/bmfh.18-007,W2903792103,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2903792103.tei.xml
10.3354/aei00419,W3196652791,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3196652791.tei.xml
10.1016/j.aquaculture.2023.739458,W4323980804,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4323980804.tei.xml
10.47115/bsagriculture.1185283,W4308004600,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4308004600.tei.xml
10.1501/vetfak_0000002516,W1744170143,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W1744170143.tei.xml
10.3153/ar23024,W4387585842,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4387585842.tei.xml
10.1186/s12711-019-0455-9,W2945283692,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2945283692.tei.xml
10.1186/s40168-020-00938-2,W3105784511,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3105784511.tei.xml
10.14411/fp.2010.021,W2065698777,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2065698777.tei.xml
10.3354/dao074057,W2024529574,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2024529574.tei.xml
10.3354/dao02168,W2002171694,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2002171694.tei.xml
10.3390/genes13122221,W4310214163,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4310214163.tei.xml
10.5772/intechopen.101531,W4205757835,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4205757835.tei.xml
10.1177/10406387231173332,W4377093071,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4377093071.tei.xml
10.3389/fimmu.2021.753960,W3206334559,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3206334559.tei.xml
10.1016/j.margen.2014.06.008,W2057004026,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2057004026.tei.xml
10.48045/001c.56559,W4311881541,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W4311881541.tei.xml
10.3389/fimmu.2020.00502,W3015031736,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W3015031736.tei.xml
10.1038/s41598-018-23667-x,W2805442208,OpenAlex full-text download,33209363777,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33209363777,,22150376,https://zenodo.org/deposit/22150376,,,LivingEvidenceMap_fulltext_batch_008_run-33209363777.zip,deposited,OpenAlex batch 8; grobid_xml; source file W2805442208.tei.xml
